Provider,PotentialFraud,Inpatient_NumClaims,Inpatient_NumBeneficiaries,Inpatient_AvgClaimsPerBeneficiary,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_MinReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_NumUniquePhysicians,Inpatient_UniqueDiagnoses,Inpatient_UniqueProcedures,Inpatient_AvgLOS,Inpatient_TotalLOS,Inpatient_MaxLOS,Inpatient_AvgClaimDuration,Outpatient_NumClaims,Outpatient_NumBeneficiaries,Outpatient_AvgClaimsPerBeneficiary,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_MinReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_NumUniquePhysicians,Outpatient_UniqueDiagnoses,Outpatient_UniqueProcedures,Outpatient_AvgClaimDuration,Age_mean_Inp,Age_std_Inp,Age_min_Inp,Age_max_Inp,Gender_mean_Inp,ChronicConditionsCount_mean_Inp,ChronicConditionsCount_max_Inp,ChronicConditionsCount_sum_Inp,IsDeceased_sum_Inp,HasRenalDisease_sum_Inp,Age_mean_Out,Age_std_Out,Age_min_Out,Age_max_Out,Gender_mean_Out,ChronicConditionsCount_mean_Out,ChronicConditionsCount_max_Out,ChronicConditionsCount_sum_Out,IsDeceased_sum_Out,HasRenalDisease_sum_Out
PRV55907,No,60.0,60.0,1.0,547500.0,9125.0,6924.915100746172,32000.0,0.0,64080.0,1068.0,64.0,270.0,32.0,5.766666666666667,346.0,28.0,5.766666666666667,183.0,148.0,1.2364864864864864,50680.0,276.9398907103825,634.1927738385223,3300.0,0.0,410.0,2.240437158469945,106.0,337.0,0.0,1.715846994535519,73.79767282683093,12.9146215976552,40.58590006844627,98.42026009582477,1.55,16.333333333333332,20.0,980.0,0.0,17.0,73.37034668222604,13.78149755989064,28.0,99.33470225872689,1.5846994535519126,17.07103825136612,22.0,3124.0,1.0,42.0
PRV52054,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,232.0,1.0344827586206897,78490.0,327.0416666666667,691.286471518374,3300.0,0.0,670.0,2.7916666666666665,220.0,428.0,0.0,1.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.49095368469085,12.53209409465907,27.000684462696782,99.8302532511978,1.5875,17.729166666666668,22.0,4255.0,2.0,46.0
PRV57000,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,55.0,1.1090909090909091,18910.0,310.0,641.7034621484703,3300.0,0.0,150.0,2.459016393442623,5.0,138.0,0.0,2.180327868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.23751977648367,13.572284138296142,37.831622176591374,100.41889117043121,1.5737704918032787,17.327868852459016,22.0,1057.0,0.0,13.0
PRV53383,No,4.0,4.0,1.0,43000.0,10750.0,5439.056290693573,18000.0,5000.0,4272.0,1068.0,4.0,32.0,3.0,6.25,25.0,11.0,6.25,18.0,16.0,1.125,8890.0,493.8888888888889,876.5046819705757,3300.0,0.0,0.0,0.0,20.0,39.0,0.0,3.2777777777777777,66.75222450376455,15.59152609427917,53.16632443531827,86.7542778918549,1.5,17.5,19.0,70.0,0.0,0.0,67.46748802190281,17.26003366341598,32.91444216290212,89.58521560574948,1.7222222222222223,16.0,19.0,288.0,0.0,3.0
PRV51676,No,3.0,2.0,1.5,50000.0,16666.666666666668,16072.751268321592,35000.0,5000.0,3204.0,1068.0,5.0,20.0,3.0,7.0,21.0,13.0,7.0,135.0,124.0,1.0887096774193548,41920.0,310.51851851851853,567.4482270006199,3300.0,0.0,520.0,3.8518518518518516,51.0,252.0,0.0,1.3111111111111111,75.16586812685375,1.5870216845075524,73.33333333333333,76.08213552361396,2.0,16.0,22.0,48.0,0.0,2.0,74.80615509417699,13.628533808875565,30.168377823408623,100.75290896646133,1.5777777777777777,17.555555555555557,22.0,2370.0,0.0,28.0
PRV56140,No,16.0,16.0,1.0,128000.0,8000.0,8876.936408468859,31000.0,0.0,17088.0,1068.0,4.0,107.0,9.0,5.875,94.0,12.0,5.875,15.0,14.0,1.0714285714285714,2600.0,173.33333333333334,229.3053692806873,900.0,10.0,0.0,0.0,20.0,20.0,0.0,1.3333333333333333,71.28764544832306,15.04280687033615,40.668035592060235,95.00068446269678,1.625,17.0625,22.0,273.0,0.0,5.0,72.67278120009126,9.671185014377347,57.16632443531827,87.24982888432581,1.5333333333333334,18.0,22.0,270.0,0.0,1.0
PRV52919,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,37.0,1.7837837837837838,14070.0,213.1818181818182,456.4955441383649,3300.0,0.0,130.0,1.9696969696969697,20.0,118.0,0.0,1.2878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.61246966585775,14.255048808315221,26.6694045174538,92.66803559206024,1.4090909090909092,18.757575757575758,22.0,1238.0,0.0,15.0
PRV53463,No,3.0,3.0,1.0,13000.0,4333.333333333333,1154.7005383792516,5000.0,3000.0,3204.0,1068.0,2.0,24.0,1.0,5.0,15.0,10.0,5.0,73.0,40.0,1.825,25030.0,342.8767123287671,701.3924235485177,3300.0,0.0,150.0,2.0547945205479454,19.0,172.0,0.0,1.3013698630136987,81.50125484827744,0.08350818915708122,81.41820670773443,81.58521560574948,1.3333333333333333,14.0,16.0,42.0,0.0,1.0,71.15951731315575,12.04349717162093,45.58521560574949,92.58590006844626,1.5616438356164384,17.068493150684933,22.0,1246.0,0.0,22.0
PRV53127,No,1.0,1.0,1.0,10000.0,10000.0,0.0,10000.0,10000.0,1068.0,1068.0,3.0,7.0,1.0,7.0,7.0,7.0,7.0,98.0,54.0,1.8148148148148149,19730.0,201.3265306122449,395.8095911985288,2500.0,0.0,280.0,2.857142857142857,34.0,185.0,0.0,0.5816326530612245,73.16632443531827,0.0,73.16632443531827,73.16632443531827,2.0,17.0,17.0,17.0,0.0,0.0,74.73796253614381,11.081027250487088,36.668035592060235,100.08213552361396,1.6020408163265305,17.979591836734695,21.0,1762.0,1.0,14.0
PRV56102,No,8.0,8.0,1.0,79000.0,9875.0,5026.714348643371,18000.0,3000.0,8544.0,1068.0,6.0,61.0,5.0,4.0,32.0,11.0,4.0,28.0,27.0,1.037037037037037,7790.0,278.2142857142857,470.3115875863462,1800.0,10.0,0.0,0.0,3.0,56.0,0.0,1.6785714285714286,69.53251197809719,15.497829141670168,36.167008898015055,80.58590006844626,1.5,15.375,18.0,123.0,0.0,3.0,72.91121541018872,14.268899460620455,47.2498288843258,94.00136892539356,1.6071428571428572,17.785714285714285,22.0,498.0,0.0,3.0
PRV55623,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1.125,2950.0,327.77777777777777,489.91779355769927,1400.0,10.0,0.0,0.0,4.0,16.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.53829188531448,13.235849846881337,53.333333333333336,94.58726899383984,1.7777777777777777,18.11111111111111,20.0,163.0,0.0,0.0
PRV56791,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,162.0,1.4382716049382716,67030.0,287.6824034334764,579.1802638281036,3300.0,0.0,590.0,2.532188841201717,14.0,401.0,1.0,1.3562231759656653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.51121138146898,13.65255169665402,27.082819986310746,100.16700889801506,1.55793991416309,17.6480686695279,22.0,4112.0,0.0,28.0
PRV55377,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3410.0,852.5,1631.6939051182362,3300.0,30.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.31348391512662,12.048846641669948,52.668035592060235,78.6694045174538,1.75,15.0,16.0,60.0,0.0,4.0
PRV56887,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,3.272727272727273,9120.0,253.33333333333334,563.5347625226225,2700.0,10.0,230.0,6.388888888888889,11.0,74.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.87154916723705,9.219936034255415,57.58521560574949,100.66803559206024,1.8611111111111112,18.88888888888889,21.0,680.0,0.0,2.0
PRV52752,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,560.0,280.0,311.1269837220809,500.0,60.0,0.0,0.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.79192334017796,3.5970004091570353,81.24845995893224,86.33538672142369,1.5,13.5,14.0,27.0,0.0,2.0
PRV53695,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,78.0,1.4871794871794872,32120.0,276.8965517241379,508.0078975646009,3300.0,0.0,660.0,5.689655172413793,38.0,237.0,0.0,1.6551724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.75508036536147,10.993000435145206,36.33401779603012,99.8302532511978,1.6293103448275863,17.439655172413794,22.0,2023.0,1.0,25.0
PRV55291,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.5,2190.0,365.0,661.8685670131193,1700.0,30.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.65366187542779,6.095188300072328,70.00136892539356,86.16837782340862,2.0,16.333333333333332,19.0,98.0,0.0,4.0
PRV53436,No,3.0,3.0,1.0,14000.0,4666.666666666667,577.3502691896257,5000.0,4000.0,3204.0,1068.0,6.0,26.0,3.0,4.333333333333333,13.0,7.0,4.333333333333333,15.0,15.0,1.0,2420.0,161.33333333333334,244.97424548793074,820.0,10.0,200.0,13.333333333333334,19.0,40.0,0.0,0.0,79.05544147843942,2.7492112013032735,76.33401779603011,81.83162217659138,1.6666666666666667,14.666666666666666,16.0,44.0,0.0,0.0,67.51193246634725,12.51451180614188,40.41889117043121,83.41957563312799,1.7333333333333334,17.0,20.0,255.0,0.0,3.0
PRV51693,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,51.0,2.215686274509804,21100.0,186.72566371681415,406.0116168242078,3300.0,0.0,380.0,3.3628318584070795,3.0,203.0,0.0,0.911504424778761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64367356580837,13.625169749140321,36.58590006844627,99.58658453114305,1.5575221238938053,18.4070796460177,22.0,2080.0,0.0,5.0
PRV51180,No,2.0,2.0,1.0,47000.0,23500.0,24748.737341529162,41000.0,6000.0,2136.0,1068.0,2.0,14.0,1.0,1.5,3.0,2.0,1.5,127.0,84.0,1.5119047619047619,47240.0,371.9685039370079,705.056610774589,3300.0,0.0,280.0,2.204724409448819,4.0,260.0,0.0,1.6141732283464567,77.0444900752909,9.131889628629557,70.58726899383984,83.50171115674196,1.0,18.0,22.0,36.0,0.0,0.0,74.29923415630542,13.393638896433107,35.501711156741955,97.75222450376455,1.5118110236220472,17.58267716535433,22.0,2233.0,0.0,19.0
PRV51237,No,1.0,1.0,1.0,19000.0,19000.0,0.0,19000.0,19000.0,1068.0,1068.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.58726899383984,0.0,90.58726899383984,90.58726899383984,1.0,15.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV53868,No,10.0,9.0,1.1111111111111112,158000.0,15800.0,15251.957979952023,57000.0,6000.0,10680.0,1068.0,19.0,75.0,11.0,6.2,62.0,18.0,6.2,18.0,18.0,1.0,3420.0,190.0,347.9181783458999,1500.0,0.0,80.0,4.444444444444445,24.0,38.0,0.0,0.3888888888888889,79.41711156741958,9.815344666080987,63.167693360711844,99.33470225872689,1.7,15.7,20.0,157.0,0.0,4.0,70.32048064491596,9.563827137061423,46.91581108829569,83.8302532511978,1.5,17.77777777777778,22.0,320.0,0.0,3.0
PRV53099,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,220.0,110.0,127.27922061357856,200.0,20.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.45722108145107,10.785193368898717,82.8309377138946,98.08350444900753,1.5,16.0,18.0,32.0,0.0,1.0
PRV54134,No,2.0,2.0,1.0,10000.0,5000.0,0.0,5000.0,5000.0,2136.0,1068.0,3.0,17.0,1.0,4.0,8.0,5.0,4.0,42.0,34.0,1.2352941176470589,17250.0,410.7142857142857,744.7028965843928,3300.0,10.0,70.0,1.6666666666666667,40.0,94.0,0.0,0.16666666666666666,97.66735112936345,0.35234342005736446,97.41820670773443,97.91649555099247,2.0,15.0,17.0,30.0,0.0,1.0,74.40891757113523,11.890433984114898,34.33538672142368,90.91581108829568,1.5,17.785714285714285,22.0,747.0,0.0,6.0
PRV57530,No,52.0,51.0,1.0196078431372548,390100.0,7501.923076923077,4833.5222566707525,31000.0,0.0,55536.0,1068.0,63.0,223.0,22.0,5.653846153846154,294.0,35.0,5.653846153846154,426.0,344.0,1.2383720930232558,115490.0,271.1032863849765,546.1587389489898,3300.0,0.0,950.0,2.2300469483568075,311.0,614.0,0.0,1.056338028169014,72.63349655136102,13.65004292770625,32.82956878850103,100.82956878850102,1.6346153846153846,16.48076923076923,22.0,857.0,0.0,9.0,73.64897668006671,13.409824425608079,28.999315537303218,100.91444216290212,1.6267605633802817,17.683098591549296,22.0,7533.0,5.0,79.0
PRV52577,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,2550.0,318.75,350.2830488129768,1000.0,0.0,0.0,0.0,9.0,20.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41786447638604,13.326638248748429,66.58726899383984,99.08281998631075,1.625,16.875,21.0,135.0,0.0,2.0
PRV57333,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,723.0,1.38865836791148,291020.0,289.8605577689243,584.665271790598,3300.0,0.0,2820.0,2.808764940239044,26.0,1172.0,0.0,1.346613545816733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.02738123481434,13.272063196658166,26.420260095824776,100.82956878850102,1.550796812749004,17.85458167330677,22.0,17926.0,4.0,202.0
PRV56642,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,103.0,1.3689320388349515,45430.0,322.1985815602837,662.6333743897272,3300.0,0.0,590.0,4.184397163120567,2.0,254.0,0.0,1.24822695035461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.83491827709574,10.069310980604445,32.82956878850103,98.91581108829568,1.5177304964539007,17.49645390070922,22.0,2467.0,1.0,36.0
PRV51685,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,40.0,1.375,11830.0,215.0909090909091,474.782104905026,2500.0,0.0,80.0,1.4545454545454546,10.0,114.0,0.0,0.32727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.05220583660008,12.8268182769838,39.167693360711844,96.41889117043121,1.5272727272727273,17.90909090909091,22.0,985.0,2.0,4.0
PRV54981,No,81.0,76.0,1.0657894736842106,813000.0,10037.037037037036,10974.338755073633,57000.0,0.0,84372.0,1068.0,4.0,328.0,50.0,6.444444444444445,522.0,35.0,6.444444444444445,14.0,14.0,1.0,3730.0,266.42857142857144,410.13332059141527,1500.0,10.0,0.0,0.0,19.0,20.0,0.0,1.8571428571428572,75.52148452353791,13.74344769659913,38.001368925393564,99.16769336071184,1.5061728395061729,16.17283950617284,21.0,1310.0,1.0,20.0,72.13102571624133,8.248774326214297,49.41820670773443,84.24914442162903,1.7857142857142858,18.142857142857142,22.0,254.0,0.0,2.0
PRV53257,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,1.1904761904761905,11120.0,444.8,911.1399453431948,3300.0,0.0,20.0,0.8,20.0,62.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.02006844626968,15.516900047062943,32.50102669404517,95.08281998631075,1.56,16.76,21.0,419.0,0.0,5.0
PRV57352,No,3.0,3.0,1.0,15000.0,5000.0,3605.5512754639894,9000.0,2000.0,3204.0,1068.0,2.0,25.0,3.0,3.0,9.0,5.0,3.0,41.0,38.0,1.0789473684210527,10050.0,245.1219512195122,458.7762087947647,2100.0,0.0,50.0,1.2195121951219512,33.0,72.0,0.0,1.0975609756097562,75.91786447638604,12.506060064268137,68.0,90.33538672142369,1.6666666666666667,19.666666666666668,20.0,59.0,0.0,0.0,74.48069314368708,10.521670793530228,41.58521560574949,90.58726899383984,1.5609756097560976,17.829268292682926,22.0,731.0,0.0,11.0
PRV56158,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,1.5833333333333333,5930.0,156.05263157894737,225.52688428085057,1000.0,0.0,40.0,1.0526315789473684,31.0,63.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.03602435246228,10.01042577617871,46.168377823408626,92.24914442162903,1.763157894736842,18.394736842105264,22.0,699.0,0.0,5.0
PRV52609,Yes,5.0,4.0,1.25,58000.0,11600.0,2880.972058177587,15000.0,8000.0,5340.0,1068.0,3.0,39.0,4.0,5.8,29.0,10.0,5.8,128.0,44.0,2.909090909090909,40690.0,317.890625,676.6634822848607,3300.0,0.0,410.0,3.203125,9.0,233.0,0.0,1.015625,70.31622176591375,5.2730593917260915,64.58590006844626,78.91581108829568,1.2,15.2,16.0,76.0,0.0,1.0,75.14709531143052,10.621711351025283,48.167008898015055,92.41889117043121,1.4375,16.6484375,22.0,2131.0,0.0,22.0
PRV54674,No,3.0,3.0,1.0,27000.0,9000.0,6244.9979983983985,16000.0,4000.0,3204.0,1068.0,2.0,26.0,2.0,10.0,30.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69587040839606,3.5234068985685814,84.41889117043121,90.7542778918549,1.6666666666666667,16.666666666666668,19.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV55587,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1730.0,247.14285714285714,509.7618491581562,1400.0,0.0,0.0,0.0,13.0,27.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.71487239659724,12.245936729227424,64.66803559206024,100.75290896646133,1.5714285714285714,16.142857142857142,21.0,113.0,0.0,2.0
PRV56951,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,2.375,5170.0,272.10526315789474,452.92357642528543,1900.0,0.0,70.0,3.6842105263157894,6.0,50.0,0.0,2.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.95785150761915,6.137229893988675,59.2498288843258,82.7542778918549,1.631578947368421,16.31578947368421,18.0,310.0,0.0,2.0
PRV54388,Yes,6.0,6.0,1.0,30000.0,5000.0,1673.320053068151,7000.0,3000.0,6408.0,1068.0,2.0,46.0,4.0,5.0,30.0,23.0,5.0,70.0,68.0,1.0294117647058822,18840.0,269.14285714285717,490.0214217652325,2700.0,0.0,70.0,1.0,53.0,155.0,0.0,2.3142857142857145,78.13963039014374,12.11420977624453,66.42026009582477,93.66735112936345,1.3333333333333333,16.166666666666668,19.0,97.0,0.0,1.0,75.94485186271633,11.431785145602978,48.167008898015055,100.50102669404518,1.5714285714285714,17.914285714285715,22.0,1254.0,0.0,17.0
PRV55041,No,5.0,5.0,1.0,58000.0,11600.0,10597.169433391164,30000.0,3000.0,5340.0,1068.0,6.0,37.0,0.0,9.0,45.0,25.0,9.0,16.0,15.0,1.0666666666666667,5880.0,367.5,687.7160266660458,2800.0,10.0,0.0,0.0,22.0,40.0,0.0,1.25,78.41752224503765,7.873789691141728,68.33401779603011,88.82956878850102,1.6,16.0,19.0,80.0,0.0,1.0,73.80835044490075,15.472664433419663,38.001368925393564,99.9151266255989,1.5,16.5,22.0,264.0,0.0,2.0
PRV56618,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,98.0,1.3775510204081634,32210.0,238.59259259259258,506.82235541136185,3300.0,0.0,640.0,4.7407407407407405,25.0,239.0,0.0,0.9111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.66376657286993,10.019036200567871,38.25051334702259,96.41889117043121,1.5333333333333334,17.651851851851852,22.0,2383.0,0.0,21.0
PRV53268,No,7.0,7.0,1.0,69000.0,9857.142857142857,6593.647736738024,23000.0,3000.0,7476.0,1068.0,9.0,54.0,8.0,8.714285714285714,61.0,23.0,8.714285714285714,67.0,56.0,1.1964285714285714,19230.0,287.0149253731343,826.2163025272115,6200.0,0.0,0.0,0.0,58.0,157.0,0.0,0.7611940298507462,69.42954923242398,11.494482400267993,54.83093771389459,81.5003422313484,1.5714285714285714,16.428571428571427,18.0,115.0,0.0,2.0,68.49093342323292,12.536484786355572,36.33401779603012,100.0,1.626865671641791,16.895522388059703,22.0,1132.0,0.0,15.0
PRV51466,No,5.0,5.0,1.0,42000.0,8400.0,7668.115805072325,22000.0,4000.0,5340.0,1068.0,9.0,38.0,5.0,5.8,29.0,15.0,5.8,69.0,66.0,1.0454545454545454,15860.0,229.85507246376812,462.1703682359594,2100.0,0.0,160.0,2.318840579710145,73.0,143.0,0.0,3.217391304347826,69.40232717316906,15.84565509507677,43.419575633128,82.6694045174538,1.8,15.8,17.0,79.0,0.0,2.0,77.89828289140851,9.661264669037912,48.50102669404517,97.08145106091717,1.6231884057971016,17.26086956521739,21.0,1191.0,0.0,18.0
PRV51361,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1.0,7870.0,245.9375,580.1382447869785,2800.0,0.0,130.0,4.0625,29.0,76.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.4875941136208,9.299074769503404,64.99931553730322,98.16837782340862,1.46875,17.8125,22.0,570.0,0.0,6.0
PRV52678,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,51.0,1.4509803921568627,24930.0,336.8918918918919,581.8838693997322,2200.0,0.0,70.0,0.9459459459459459,36.0,170.0,0.0,2.4594594594594597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41334147288973,16.031806027459382,32.41889117043121,100.58590006844626,1.6081081081081081,17.10810810810811,22.0,1266.0,0.0,22.0
PRV55911,Yes,46.0,37.0,1.2432432432432432,402000.0,8739.130434782608,6269.626189844692,30000.0,0.0,48060.0,1068.0,9.0,220.0,25.0,6.6521739130434785,306.0,35.0,6.6521739130434785,193.0,120.0,1.6083333333333334,63440.0,328.7046632124352,680.5473293829199,3300.0,0.0,780.0,4.041450777202073,27.0,338.0,0.0,2.010362694300518,75.2835163527066,13.406718263954811,43.00068446269678,97.08145106091717,1.6521739130434783,16.065217391304348,21.0,739.0,0.0,8.0,71.04654700982009,13.340678702123753,27.16769336071184,97.08145106091717,1.5181347150259068,17.77720207253886,22.0,3431.0,0.0,41.0
PRV52821,Yes,173.0,131.0,1.3206106870229009,1661000.0,9601.156069364162,8557.425637389684,57000.0,0.0,179424.0,1068.0,2.0,564.0,75.0,5.936416184971098,1027.0,35.0,5.838150289017341,540.0,314.0,1.7197452229299364,161970.0,299.94444444444446,549.9261180488764,4200.0,0.0,1550.0,2.8703703703703702,32.0,782.0,0.0,1.848148148148148,72.38079864531777,13.1757323686777,31.586584531143053,100.50102669404518,1.6242774566473988,16.606936416184972,21.0,2873.0,1.0,41.0,73.585367708571,13.085232844706841,27.3347022587269,100.66803559206024,1.5814814814814815,17.711111111111112,22.0,9564.0,4.0,104.0
PRV51346,No,5.0,5.0,1.0,41000.0,8200.0,4658.3258795408465,15000.0,4000.0,5340.0,1068.0,9.0,38.0,7.0,4.2,21.0,12.0,4.2,261.0,241.0,1.0829875518672198,63490.0,243.25670498084293,471.8381885316124,2800.0,0.0,480.0,1.839080459770115,186.0,451.0,1.0,1.2528735632183907,69.41656399726214,11.405899457252685,53.16632443531827,85.16632443531827,1.2,18.0,22.0,90.0,0.0,3.0,74.25776183320615,11.969657651354353,27.419575633127995,100.66803559206024,1.5440613026819923,17.35249042145594,22.0,4529.0,3.0,51.0
PRV51875,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42026009582477,0.0,74.42026009582477,74.42026009582477,2.0,19.0,19.0,19.0,0.0,0.0
PRV52260,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,62.0,1.0161290322580645,12880.0,204.44444444444446,408.48570779979866,2500.0,0.0,50.0,0.7936507936507936,9.0,155.0,0.0,1.3492063492063493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3645252762296,12.102257618615527,39.3347022587269,100.82956878850102,1.4761904761904763,18.3015873015873,22.0,1153.0,1.0,2.0
